client_id,first_name,last_name,age,gender,email,phone_number,address,city,province,postal_code,employment_status,income_bracket,account_type,account_open_date,avg_monthly_balance,avg_monthly_transactions,total_transaction_volume,loan_products,credit_card_usage_percent,num_overdrafts_last_6_months,missed_payments_last_12_months,online_banking_usage,products_owned,has_investment_account,has_mortgage,mortgage_balance,has_auto_loan,auto_loan_balance
102,Daniel,Martin,50,Male,williamingram@example.com,463-880-0481x84213,958 Lisa Drive Apt. 939,Wolfborough,Pennsylvania,52114,Retired,<$30k,Joint,2024-09-13,7858,45,22745,No,76,5,3,Never,Mortgage;TFSA;Credit Card,No,No,0,No,0
103,Jesse,Gonzalez,80,Other,rodriguezvalerie@example.com,+1-283-836-2223x2993,119 Stevens Valley,Port Kristenburgh,Oklahoma,70718,Employed,>$100k,Chequing,2018-01-03,5708,65,67271,No,97,3,1,Weekly,RRSP;TFSA,No,No,0,Yes,44548
104,Jeffrey,Fischer,71,Other,xmcdonald@example.com,(666)681-3453,101 Thomas Parkways Suite 123,Duncanland,Wisconsin,65641,Employed,>$100k,Savings,2016-11-04,1994,36,85785,No,27,4,1,Never,Credit Card;RRSP;Mortgage;TFSA,Yes,Yes,249892,No,0
105,John,Williams,61,Other,ronaldmcdonald@example.com,624.520.9437,9866 Patrick Bridge Suite 494,New Curtisstad,Arizona,69198,Unemployed,$30k–$60k,Business,2024-11-13,5179,8,80064,No,5,3,0,Daily,RRSP;Mortgage;Credit Card,No,No,0,Yes,59954
106,Mark,Hudson,59,Other,anthony02@example.net,465-504-2744,5696 Welch Via,Davidberg,Oklahoma,08796,Unemployed,>$100k,Chequing,2016-03-09,6584,89,74539,Yes,77,2,0,Rarely,Credit Card;RRSP;Mortgage;TFSA,Yes,Yes,287298,No,0
107,Allen,Washington,38,Other,valenciajeffrey@example.net,+1-879-967-9171,0518 Bruce Spur,New Martin,North Carolina,50080,Student,<$30k,Chequing,2016-09-10,5453,71,62679,No,70,5,3,Rarely,TFSA;Credit Card,Yes,Yes,158966,No,0
108,Taylor,Garza,20,Male,amanda08@example.org,(917)888-0871,648 Jeffrey Garden,Laurenburgh,New Jersey,33586,Retired,$60k–$100k,Business,2018-10-16,4884,5,58070,No,11,5,2,Daily,TFSA,No,Yes,420232,Yes,40087
109,Kelly,Norman,55,Male,derrick65@example.com,943.489.4400,6429 King Drive,West Timothyport,Oklahoma,78187,Unemployed,<$30k,Joint,2019-02-25,7621,63,42956,Yes,54,4,0,Daily,TFSA;Credit Card,No,Yes,28300,No,0
110,Kevin,Nichols,41,Male,kimberly85@example.com,433.219.6055x6446,10734 Brown Cape Suite 267,Rossland,Massachusetts,97849,Employed,>$100k,Chequing,2024-10-12,7564,61,22965,No,1,2,0,Daily,RRSP;TFSA;Credit Card;Mortgage,Yes,No,0,Yes,82740
111,Robert,Cook,76,Female,fwallace@example.org,9926027963,70755 Reyes Canyon,Hoffmanbury,Nebraska,08997,Unemployed,$60k–$100k,Joint,2023-11-10,2265,55,68082,No,57,5,2,Never,Credit Card;Mortgage,No,Yes,163876,Yes,21051
112,Jose,Edwards,80,Male,ddickson@example.com,(472)320-9684,87975 Dakota Expressway,South Douglas,Tennessee,15573,Unemployed,<$30k,Joint,2025-04-22,3375,82,69974,No,65,2,3,Rarely,Mortgage;RRSP,Yes,No,0,No,0
113,Ricky,Bird,47,Other,ksloan@example.org,001-583-388-9579x506,7622 White Place Apt. 234,Underwoodberg,Maine,97089,Employed,<$30k,Savings,2024-09-21,8437,72,22615,Yes,52,0,2,Never,RRSP;TFSA,Yes,Yes,130018,No,0
114,Steven,Weber,26,Female,katelynball@example.com,2264888901,48716 Robert Run,Allenmouth,Nevada,47370,Retired,$60k–$100k,Savings,2017-09-25,4247,37,93859,No,41,5,0,Daily,Credit Card,Yes,No,0,Yes,44076
115,Kayla,Phillips,76,Female,abass@example.org,001-431-711-2832,947 John River,Jacobville,Rhode Island,69776,Student,>$100k,Chequing,2018-10-05,865,98,16029,Yes,91,2,3,Weekly,RRSP;Credit Card;Mortgage;TFSA,Yes,Yes,132406,Yes,72800
116,Christopher,Kennedy,78,Other,shannongardner@example.org,001-640-481-9339x5043,24144 John Trail Suite 805,Port Ethan,Ohio,57034,Student,$60k–$100k,Chequing,2024-10-09,1083,100,21054,No,61,2,0,Weekly,Mortgage;Credit Card;TFSA,No,Yes,207760,No,0
117,Thomas,Lee,75,Female,aanderson@example.net,(501)349-8534x421,48899 Aguirre Lodge,New Annfort,Nevada,25283,Retired,$60k–$100k,Chequing,2018-06-04,6614,99,12704,Yes,85,0,1,Rarely,Credit Card;Mortgage,No,No,0,No,0
118,Vernon,Coleman,32,Other,michelesimpson@example.net,236.671.7026,5396 Ramos Islands,East Jaclynmouth,Georgia,40765,Unemployed,<$30k,Savings,2017-01-20,7097,36,5755,No,91,1,1,Daily,RRSP;Credit Card;Mortgage,Yes,Yes,488885,No,0
119,Samantha,Kelley,45,Other,amy43@example.org,782.489.2079x4027,037 Mahoney Mountain Suite 599,Scottchester,Wisconsin,15599,Employed,>$100k,Joint,2025-03-06,9687,7,63316,No,47,4,2,Daily,Credit Card;Mortgage;TFSA;RRSP,Yes,No,0,Yes,58757
120,Andrew,Collins,23,Other,jennifer38@example.com,696.845.1007x1922,554 Shea Alley Apt. 769,Churchborough,South Dakota,05950,Retired,>$100k,Business,2024-10-22,3415,38,45175,No,28,0,0,Daily,Credit Card;RRSP;Mortgage,No,Yes,67132,Yes,17439
121,Kevin,Fuller,61,Female,lestersabrina@example.net,(298)620-6417,940 Thompson Walks Apt. 038,Jameston,Texas,52398,Student,$60k–$100k,Chequing,2020-02-05,1124,42,9546,No,62,4,0,Weekly,RRSP;Mortgage;Credit Card,Yes,No,0,Yes,17428
122,Allen,Randall,63,Other,pambrooks@example.net,2136060050,976 Watkins Plaza Apt. 531,Richardport,North Dakota,02480,Student,<$30k,Chequing,2018-08-19,7457,39,91406,Yes,43,1,3,Never,TFSA;RRSP,Yes,Yes,19407,No,0
123,Jennifer,Bell,64,Male,petersontracy@example.com,(508)847-4668x236,019 Brian Glens Suite 093,Williamville,Idaho,94924,Student,$60k–$100k,Savings,2019-05-31,8272,15,87955,Yes,19,5,3,Weekly,RRSP;Credit Card;Mortgage,No,No,0,Yes,75766
124,Donald,Washington,78,Other,robin83@example.net,001-293-729-1461x355,52563 Ferguson Prairie Apt. 045,Mcmahonton,South Dakota,08678,Employed,>$100k,Joint,2023-06-24,5061,25,19534,Yes,11,5,0,Daily,TFSA;RRSP;Credit Card;Mortgage,No,No,0,No,0
125,Jesus,Walker,41,Female,jesselawson@example.net,886.775.3729x898,207 Kelly Lock Suite 546,Lake Thomasborough,Maryland,83666,Unemployed,<$30k,Joint,2018-07-04,2253,11,96711,Yes,29,5,2,Daily,TFSA;Credit Card;RRSP;Mortgage,No,Yes,263471,No,0
126,Jacob,Waters,64,Female,ccampbell@example.net,545.734.4993,11402 Lawrence Shores,Stewarttown,West Virginia,02766,Student,$30k–$60k,Business,2017-04-05,8475,98,97975,No,65,0,1,Rarely,RRSP;TFSA;Mortgage;Credit Card,Yes,Yes,378300,No,0
127,Tyler,Hamilton,39,Male,omeadows@example.net,725.893.0011,26810 Fields Tunnel Suite 156,Elijahbury,California,34621,Student,$60k–$100k,Chequing,2025-01-06,2622,47,29317,Yes,4,5,1,Weekly,RRSP;TFSA,No,No,0,Yes,53638
128,Jonathan,Turner,20,Female,tammievang@example.org,438.502.6779x8899,999 Valerie Rapid Apt. 056,West Daniel,Alaska,45742,Student,$30k–$60k,Savings,2023-12-02,4608,72,69593,Yes,17,0,2,Never,TFSA,No,Yes,67906,No,0
129,Christopher,Moore,18,Male,dakota90@example.com,958-884-1329x35790,247 Abigail Common,Williamborough,Oregon,20184,Retired,<$30k,Chequing,2017-05-27,2096,6,91016,No,93,4,1,Rarely,Mortgage,No,Yes,264165,Yes,8413
130,Kaitlyn,Castro,50,Male,melindavega@example.net,961.475.9455x05150,491 Ashley Trace Apt. 241,Royfort,Michigan,84588,Student,<$30k,Chequing,2020-03-25,4644,20,18606,No,17,5,1,Daily,Credit Card;RRSP,No,No,0,No,0
131,Emily,Brown,33,Male,christopherpowell@example.net,(776)714-2481,8266 Steven Street,North Cindyville,North Dakota,92358,Student,$30k–$60k,Business,2023-01-03,2209,82,7344,No,29,3,3,Weekly,Mortgage;RRSP;TFSA;Credit Card,Yes,No,0,No,0
132,Raven,Williams,78,Other,jennifer13@example.org,+1-688-609-7657,48966 Bradley Walks Apt. 368,West Ashleyfort,Wyoming,20159,Student,<$30k,Joint,2020-09-25,7988,82,45104,Yes,55,5,3,Rarely,TFSA;Credit Card;RRSP,No,No,0,No,0
133,Briana,Garcia,27,Other,moralessamuel@example.org,609.848.0054x042,511 Robert Road,Monroefurt,Maine,62092,Employed,$60k–$100k,Joint,2024-01-13,1892,53,88365,Yes,47,5,3,Daily,TFSA;Mortgage;Credit Card;RRSP,No,Yes,272521,No,0
134,Karen,Aguirre,29,Other,sarah05@example.net,+1-392-265-6978,91515 Jordan Pike Apt. 962,North Kevin,Alaska,54150,Employed,>$100k,Savings,2022-05-30,5789,21,98986,No,77,2,0,Daily,Mortgage;Credit Card;TFSA,No,Yes,211142,No,0
135,Ashley,Hendrix,27,Other,josegardner@example.com,8729030418,5199 Anthony Camp,Cherylton,Oregon,73883,Employed,$60k–$100k,Savings,2021-07-13,7419,26,13605,No,29,3,0,Never,Credit Card,No,No,0,No,0
136,Jessica,Glover,78,Male,twhite@example.net,(930)618-8293,143 Stephen Estate,New Joanne,New Jersey,39354,Unemployed,$30k–$60k,Business,2023-01-13,6914,98,59031,Yes,33,4,3,Daily,Credit Card;Mortgage,No,Yes,179355,No,0
137,Sarah,Harvey,46,Female,ashley12@example.org,(896)667-7329x8972,044 Angela Highway,East Christopher,Illinois,88934,Retired,$30k–$60k,Business,2015-09-20,4749,48,4047,Yes,65,3,3,Rarely,Mortgage;Credit Card,Yes,No,0,Yes,53895
138,William,Torres,22,Male,daviscody@example.com,001-901-382-6166x39776,17162 Ebony Grove Suite 678,Ashleyfort,West Virginia,37068,Retired,>$100k,Savings,2019-12-09,5491,90,48922,No,54,4,3,Never,Mortgage;Credit Card;TFSA;RRSP,Yes,Yes,373037,No,0
139,Jacob,Pineda,61,Male,robert29@example.com,+1-538-735-8148x365,7063 Dawn Plaza Suite 327,Stewartton,Oregon,97620,Unemployed,<$30k,Chequing,2018-12-16,562,36,86450,No,82,2,2,Never,Mortgage;Credit Card,No,Yes,346514,Yes,79237
140,Christy,Vaughn,29,Male,ashley72@example.com,5217232604,97773 Olsen Coves,Brittanyland,North Dakota,97088,Unemployed,>$100k,Chequing,2023-02-13,9454,59,44688,No,68,3,2,Rarely,RRSP;Mortgage;Credit Card,Yes,Yes,313447,Yes,58088
141,Daniel,Lam,29,Female,ugonzalez@example.com,819.412.0634,7977 Kathleen Stravenue,New Christopher,Delaware,23688,Unemployed,>$100k,Savings,2023-04-07,8515,52,68798,Yes,34,3,1,Rarely,RRSP;Credit Card;Mortgage;TFSA,Yes,No,0,Yes,52593
142,Amanda,Munoz,33,Other,jessephillips@example.com,(497)693-6018,378 Eric Freeway,Port Janice,Wisconsin,62073,Retired,>$100k,Chequing,2023-01-02,4155,14,73408,No,73,1,2,Daily,Mortgage;TFSA;RRSP;Credit Card,Yes,No,0,Yes,89949
143,Robert,Cooper,44,Male,munozsherry@example.org,896.417.6036,098 Samantha Valleys Apt. 477,New Daniel,Maryland,07208,Unemployed,$60k–$100k,Joint,2016-06-18,2064,83,70326,Yes,11,3,0,Rarely,RRSP,Yes,Yes,450803,Yes,25031
144,Tiffany,Webb,19,Female,eatonamy@example.net,372-262-5174x909,1169 Joel Loop Suite 053,Dianeport,Kansas,99867,Employed,<$30k,Business,2024-07-03,5950,69,18612,Yes,80,2,3,Daily,TFSA,No,No,0,No,0
145,Kelsey,Robbins,26,Male,christopher10@example.com,+1-784-503-0382x4669,73888 Mary Stravenue Apt. 788,Lake Brianville,Kentucky,01076,Retired,$60k–$100k,Joint,2015-11-25,1198,56,84318,Yes,59,3,2,Daily,TFSA,No,Yes,335262,No,0
146,Ryan,Lee,46,Other,jbell@example.com,(363)996-4908,55625 Allen Turnpike,Elizabethbury,Colorado,58095,Unemployed,$60k–$100k,Savings,2017-12-20,740,99,15320,Yes,80,3,1,Daily,RRSP;Credit Card;TFSA;Mortgage,Yes,Yes,262425,No,0
147,Sara,Bowman,71,Male,jessica03@example.com,533.889.2695x312,673 Knox Station Suite 874,South Nicholasberg,Delaware,18182,Retired,$60k–$100k,Business,2016-09-22,7714,76,40302,Yes,99,5,1,Weekly,RRSP;Mortgage;TFSA,No,Yes,178638,Yes,97899
148,Christopher,Sharp,26,Female,hawkinsjeffrey@example.com,(692)453-8382x437,179 Amy Union,Port Jennifer,Montana,94776,Retired,$60k–$100k,Savings,2022-11-14,9136,81,94822,Yes,24,0,2,Daily,Mortgage,No,Yes,435712,No,0
149,Mark,Gill,63,Male,hickmanvincent@example.org,+1-629-766-9699x577,367 Strickland Place,East Kathleentown,Delaware,70518,Unemployed,$30k–$60k,Savings,2016-01-26,9028,52,17337,No,23,4,2,Never,RRSP,Yes,No,0,No,0
150,Michelle,Mendez,18,Male,scottmatthew@example.com,300.621.2081,5915 Martinez Spur Apt. 816,New James,Missouri,82029,Retired,>$100k,Business,2019-04-06,7693,61,98496,No,20,1,2,Rarely,TFSA;RRSP;Mortgage,Yes,Yes,458066,No,0
151,Gregory,Owens,43,Other,tonya54@example.net,(464)339-4983x10792,61735 Christina Track,Tammyburgh,New Jersey,51851,Unemployed,$60k–$100k,Joint,2020-02-10,2251,45,41531,Yes,87,0,3,Rarely,Credit Card,Yes,No,0,No,0
152,Lisa,Gutierrez,36,Other,michael06@example.com,+1-499-839-8153,10723 Larson Haven Apt. 610,Jonathanbury,Mississippi,58924,Unemployed,<$30k,Business,2022-09-14,8561,78,52817,No,22,0,1,Weekly,TFSA;Credit Card;Mortgage,Yes,Yes,332738,No,0
153,Robert,Aguirre,77,Female,castromatthew@example.net,(341)713-5955x4819,771 Wong Valleys,Hesstown,New Hampshire,61061,Employed,>$100k,Business,2016-02-12,752,69,96430,Yes,54,5,3,Daily,TFSA;Credit Card;Mortgage,Yes,No,0,No,0
154,Jessica,Miller,39,Female,cstewart@example.net,633-784-6245,252 Bryant Ports,Grahamside,North Dakota,70037,Retired,>$100k,Chequing,2018-11-13,3348,22,92644,Yes,4,5,3,Weekly,TFSA;RRSP,No,No,0,Yes,57239
155,Anthony,Wilson,77,Female,juliagonzalez@example.net,7155212914,34918 Wendy Isle Apt. 426,West Michael,Missouri,49791,Employed,>$100k,Savings,2016-10-02,7468,82,26878,No,66,2,0,Rarely,Mortgage;RRSP;Credit Card,No,Yes,421681,Yes,47422
156,Kevin,Alexander,36,Other,shawna05@example.net,001-694-210-9939x250,315 Coleman Corners,North Kimberlyport,Arizona,57350,Unemployed,$30k–$60k,Business,2016-09-17,6378,18,5717,No,59,0,3,Weekly,Credit Card,No,No,0,No,0
157,Jorge,Flores,22,Male,galvanmichael@example.net,331.972.8189x59387,8042 Kevin Islands Suite 435,North Grace,Kansas,73843,Unemployed,$60k–$100k,Joint,2023-12-08,1105,8,28226,Yes,39,5,1,Daily,Credit Card,No,No,0,Yes,57174
158,Alejandro,Chen,23,Female,solisdonald@example.com,+1-613-814-4885x4407,256 Joseph Vista Apt. 097,East Chelsea,Illinois,41291,Retired,$60k–$100k,Business,2018-02-26,8215,13,83463,No,34,2,1,Rarely,Credit Card;Mortgage,No,No,0,Yes,54681
159,Emily,Patterson,29,Other,andreolson@example.com,6542221423,17266 Olson Lane Suite 090,South Williambury,South Carolina,96771,Employed,$30k–$60k,Joint,2024-08-31,672,18,32486,Yes,80,5,3,Never,TFSA;RRSP;Credit Card;Mortgage,No,No,0,No,0
160,Erika,Sellers,25,Male,butleradam@example.net,847.519.7189x8255,9318 Price Neck Apt. 998,Victoriaside,New Mexico,79903,Retired,<$30k,Joint,2020-07-14,7200,77,87018,Yes,12,2,2,Never,TFSA;RRSP;Credit Card,Yes,Yes,426139,No,0
161,Joel,Smith,54,Female,williamsjulia@example.com,+1-421-712-5434x1690,02680 Knight Lock Apt. 638,New Justinside,Mississippi,81995,Retired,$30k–$60k,Joint,2018-10-31,3560,76,86123,No,52,0,2,Daily,RRSP;Mortgage;TFSA,Yes,Yes,359276,No,0
162,Wendy,Acevedo,44,Other,bradley91@example.com,200.293.1058x764,2583 Williams Grove Suite 204,Lake Samueltown,Illinois,13225,Student,$30k–$60k,Business,2016-06-24,6186,7,66674,Yes,8,1,1,Weekly,TFSA;Mortgage;RRSP,No,No,0,Yes,57496
163,Howard,Morton,61,Male,benjamin79@example.com,001-716-386-0798,999 Justin Rapid Apt. 778,Hernandezhaven,Maryland,02775,Student,>$100k,Savings,2023-08-09,6602,75,89758,No,64,2,3,Rarely,Credit Card;RRSP;TFSA,No,No,0,Yes,30067
164,Adam,Flores,66,Other,morenowhitney@example.org,001-724-772-6154x34447,75663 Waters Locks Apt. 359,Austinstad,North Carolina,88018,Student,>$100k,Savings,2018-08-26,1203,77,14889,Yes,48,1,0,Daily,Credit Card,No,No,0,No,0
165,Tiffany,Cox,53,Other,brownleslie@example.com,585-660-5943,37330 Dixon Crossroad Apt. 232,New Susanville,Rhode Island,99361,Student,>$100k,Joint,2017-07-02,4740,62,75377,Yes,23,3,1,Daily,RRSP;TFSA,Yes,No,0,Yes,96706
166,Brittany,Caldwell,52,Female,fgray@example.net,+1-466-785-6796,0786 Rollins Orchard Apt. 383,Lake Stephanietown,Wyoming,47987,Unemployed,>$100k,Joint,2015-06-25,1259,23,7106,Yes,48,2,0,Never,Mortgage,No,No,0,No,0
167,Gregory,Harding,21,Male,amy18@example.org,738.833.4085,4811 Vega Passage,New Lindaton,Oklahoma,44399,Unemployed,<$30k,Joint,2015-10-02,3962,100,3865,Yes,56,5,2,Rarely,RRSP,Yes,Yes,286915,Yes,78417
168,Susan,Green,62,Female,donalddickson@example.net,(676)915-2512x7474,16037 Darren Island Apt. 206,Williamsonside,Georgia,74191,Retired,$60k–$100k,Chequing,2015-10-06,5417,68,89489,No,34,4,1,Never,Credit Card;RRSP;TFSA;Mortgage,No,Yes,89467,Yes,25361
169,Debra,Carter,64,Other,websterrick@example.net,+1-753-259-3533,1529 Tracy Mall Apt. 332,Leonburgh,Indiana,34440,Unemployed,$60k–$100k,Business,2024-08-16,2616,55,36195,No,17,0,1,Weekly,TFSA;RRSP,No,No,0,Yes,60174
170,Shelby,Hill,77,Other,michael04@example.net,001-785-865-9246,10349 Terry Islands Suite 148,Davidport,Illinois,77815,Student,$60k–$100k,Savings,2021-06-24,4981,55,84501,Yes,65,2,1,Daily,RRSP;Mortgage;Credit Card;TFSA,Yes,No,0,No,0
171,Allison,Williams,56,Female,hensleycrystal@example.com,001-543-428-6943x67408,18032 Adam Crossroad,West Joshua,Massachusetts,53055,Unemployed,$30k–$60k,Business,2016-04-06,9805,85,95785,No,76,4,1,Rarely,Mortgage;TFSA;Credit Card;RRSP,No,No,0,No,0
172,Amber,Hall,31,Male,nunezjames@example.com,001-235-555-3265,3209 Lopez Station Suite 581,North Patrick,Montana,97147,Student,$30k–$60k,Savings,2022-07-15,5799,97,51185,Yes,94,4,1,Weekly,TFSA;Credit Card;RRSP;Mortgage,Yes,No,0,No,0
173,Linda,Cross,37,Female,masonabigail@example.com,6234458073,019 Castillo Stream Apt. 755,Colleenchester,Alabama,20803,Unemployed,$30k–$60k,Chequing,2018-02-06,7767,44,84966,Yes,37,0,0,Weekly,Mortgage;Credit Card;TFSA;RRSP,No,No,0,Yes,57928
174,Colleen,Hamilton,61,Other,andrekramer@example.net,+1-655-429-4593x7445,499 Boone Inlet Suite 118,Jenniferside,Mississippi,72751,Student,$60k–$100k,Chequing,2019-12-21,5545,83,62082,No,97,2,0,Daily,Credit Card;Mortgage;TFSA,Yes,Yes,21052,Yes,91812
175,William,Richardson,75,Female,powellzachary@example.com,+1-344-767-7789x70309,69568 Cobb Fall Suite 499,Port Gregoryburgh,Louisiana,45962,Student,$30k–$60k,Business,2025-01-06,3331,55,71839,Yes,90,2,2,Never,Mortgage;Credit Card;RRSP;TFSA,Yes,Yes,390651,No,0
176,Antonio,Barker,46,Other,collinsalejandro@example.net,907.248.6742x39317,2667 Christopher Vista,South Christinabury,Indiana,01232,Student,>$100k,Savings,2024-01-08,8446,91,88023,No,98,3,2,Rarely,TFSA;RRSP;Mortgage;Credit Card,No,Yes,155158,No,0
177,Hannah,Hernandez,20,Other,joshua78@example.org,(410)839-6889x351,9037 Collins Orchard,Hernandezmouth,Kansas,29547,Employed,$60k–$100k,Business,2024-01-01,7278,46,19286,Yes,67,2,1,Never,Credit Card;TFSA,Yes,No,0,No,0
178,Sheena,Goodwin,25,Other,cdaniels@example.net,639-907-0402x416,9149 Julia Street Suite 270,Jonesborough,Colorado,24053,Student,$60k–$100k,Joint,2024-03-19,7089,11,86446,No,93,0,0,Rarely,Credit Card,Yes,Yes,304724,No,0
179,Matthew,Arias,18,Other,richardsmith@example.com,(526)376-7398,2244 Lawrence Parkway Apt. 802,Christophertown,Pennsylvania,52879,Unemployed,<$30k,Business,2021-10-08,532,79,23208,Yes,21,5,3,Rarely,TFSA;Mortgage;Credit Card,Yes,Yes,452706,No,0
180,Sabrina,Carter,61,Other,ryan24@example.com,876-642-2172x81452,051 Angela Expressway Suite 464,North Brittanyshire,Maryland,80013,Retired,>$100k,Chequing,2021-10-26,7990,13,49006,Yes,92,5,2,Weekly,RRSP,Yes,Yes,328007,Yes,33141
181,Pamela,Walker,59,Male,jamesreilly@example.net,001-365-317-7880x470,2205 Robinson Village,Snyderton,Arkansas,36581,Student,$60k–$100k,Chequing,2020-04-15,8321,67,14986,No,94,5,1,Never,Mortgage,No,Yes,13061,Yes,37346
182,April,Reid,41,Male,rwilliams@example.net,498-716-4932x601,7303 Joshua Mission Apt. 183,Fryfort,Rhode Island,47069,Retired,>$100k,Chequing,2020-06-02,4652,13,11743,No,35,0,0,Never,Mortgage;RRSP;TFSA;Credit Card,No,Yes,204855,No,0
183,Benjamin,Williams,58,Other,emilychurch@example.com,(435)968-4388,582 Reynolds Squares Apt. 794,Mooreton,Indiana,90200,Unemployed,<$30k,Joint,2016-03-07,3420,31,32994,Yes,85,2,2,Daily,Mortgage;TFSA,Yes,No,0,No,0
184,Brian,Smith,23,Other,ramostom@example.com,+1-977-751-0780,25987 Jose Curve Apt. 910,Leefort,New Mexico,64115,Student,$60k–$100k,Savings,2017-03-26,2331,32,91758,No,57,0,2,Never,Mortgage;RRSP,Yes,Yes,358517,No,0
185,Gary,Medina,45,Other,dakotacarson@example.net,(404)404-2415x66660,225 Megan Circle,New Kayla,Wisconsin,39444,Unemployed,$60k–$100k,Savings,2015-08-21,503,55,23772,No,43,5,3,Never,RRSP;Mortgage;TFSA;Credit Card,Yes,Yes,251859,Yes,82959
186,Monica,Williams,29,Other,fwall@example.org,+1-463-597-1373x998,98921 Marshall Lodge,Cooperville,Pennsylvania,94943,Unemployed,$60k–$100k,Joint,2023-01-09,761,68,50544,Yes,64,1,3,Never,Mortgage,Yes,No,0,No,0
187,Mary,Nielsen,19,Male,henry77@example.org,4786100906,803 Powers Lock Suite 776,Ricemouth,Idaho,36932,Student,$60k–$100k,Joint,2018-03-29,8091,56,27343,Yes,59,4,0,Daily,TFSA,No,No,0,No,0
188,Phillip,Bennett,47,Male,brianhansen@example.com,+1-624-732-5527x6147,3924 Figueroa Ports,Port Debra,Delaware,00523,Unemployed,$30k–$60k,Business,2016-06-03,6649,63,53493,Yes,95,3,1,Rarely,Mortgage;TFSA,No,No,0,No,0
189,Angela,Cantrell,34,Male,michaelbrown@example.org,001-866-739-6601,40023 Amanda Bypass Apt. 936,North Tiffany,Minnesota,66150,Unemployed,<$30k,Savings,2016-11-24,3843,89,90785,Yes,37,0,0,Daily,Mortgage;RRSP;Credit Card,Yes,Yes,48617,Yes,20574
190,James,Montes,42,Female,brett17@example.com,5219199618,93064 Simmons Place,New Victoriahaven,Montana,44023,Retired,>$100k,Savings,2015-11-23,4990,82,53637,No,58,2,3,Weekly,Credit Card;RRSP,Yes,Yes,234162,Yes,44771
191,Stephen,Rollins,72,Other,hammondmichael@example.net,975-727-5739,23875 Steven Parkway,South Philip,Kentucky,08783,Student,>$100k,Business,2016-06-22,6263,60,49776,No,55,1,2,Rarely,TFSA;Credit Card;Mortgage;RRSP,Yes,Yes,28211,Yes,42929
192,Gabrielle,Garcia,57,Female,jonesamanda@example.com,889-201-9016x6360,32812 Wendy Unions,Grahamside,Nevada,72750,Employed,>$100k,Business,2017-09-30,3885,17,22797,Yes,81,2,1,Weekly,Mortgage;RRSP;TFSA;Credit Card,No,No,0,Yes,9585
193,Mary,Ward,48,Male,alexis44@example.com,681.866.6100x3192,7465 Chung Manors Suite 310,South Maryland,Tennessee,23662,Employed,<$30k,Savings,2020-07-28,3305,36,61131,Yes,94,4,2,Weekly,RRSP;Mortgage,Yes,No,0,No,0
194,Rebecca,Johnson,53,Female,sierracampbell@example.org,945.248.7865x11857,8199 Heidi Village Suite 253,Lake Christopher,Kentucky,82999,Unemployed,>$100k,Joint,2021-08-22,4782,10,65291,No,1,0,0,Daily,RRSP;TFSA;Mortgage;Credit Card,No,No,0,Yes,14601
195,Brianna,Sanchez,62,Female,andrewdavenport@example.net,001-988-526-5991,251 Morgan Field Apt. 599,Williamchester,Nebraska,84674,Unemployed,$60k–$100k,Chequing,2022-07-13,8667,69,22405,Yes,82,3,1,Never,RRSP;Credit Card;Mortgage,Yes,Yes,422994,No,0
196,Katelyn,Cook,80,Male,melaniehenry@example.com,759-280-6209x63617,18466 Sharon Hill,North Johnnymouth,Arkansas,09673,Student,$60k–$100k,Joint,2023-07-23,6567,94,43087,Yes,46,4,2,Daily,Mortgage,Yes,No,0,Yes,73650
