client_id,first_name,last_name,age,gender,email,phone_number,address,city,province,postal_code,employment_status,income_bracket,account_type,account_open_date,avg_monthly_balance,avg_monthly_transactions,total_transaction_volume,loan_products,credit_card_usage_percent,num_overdrafts_last_6_months,missed_payments_last_12_months,online_banking_usage,products_owned,has_investment_account,has_mortgage,mortgage_balance,has_auto_loan,auto_loan_balance
97,Maria,Smith,25,Male,Faulknertammy@Example.Org,897.360.1495,056 Zoe Green,Ramirezshire,Quebec,10379,Employed,>$100K,Chequing,2023-09-30,1761,46,96205,Yes,93,1,3,Rarely,Mortgage;Rrsp,Yes,No,0,No,0
98,Rachel,Burnett,60,Other,Josereese@Example.Net,504.606.1471X508,25560 Martinez Point Apt. 233,Blackstad,Quebec,72943,Student,<$30K,Chequing,2021-06-15,6087,99,60771,No,34,3,0,Never,Credit Card,No,No,0,No,0
99,Tiffany,Nelson,54,Female,Armstrongeric@Example.Com,+1-419-928-5988X2806,681 Lopez Wells Apt. 780,Annaton,British Columbia,58233,Employed,>$100K,Chequing,2016-02-14,4710,13,22059,Yes,93,2,3,Daily,Credit Card;Tfsa,No,No,0,No,0
100,Bruce,Cox,65,Male,Saralara@Example.Com,477.589.0622X185,3897 Claudia Junctions,Port Jonathanchester,Alberta,83839,Student,$30K–$60K,Business,2021-02-05,6388,80,41691,Yes,21,3,0,Daily,Tfsa,No,No,0,No,0
101,Jennifer,Rodriguez,66,Other,Bridgestara@Example.Com,570-529-6128,03058 Matthew Field Apt. 453,East Codyshire,Nova Scotia,55438,Employed,>$100K,Chequing,2018-11-16,1550,22,9948,Yes,71,2,2,Rarely,Credit Card;Tfsa;Mortgage,Yes,Yes,89892,No,0
102,Jesus,Wallace,28,Other,Dawn01@Example.Com,+1-610-393-6213,7676 Wilkerson Hills Suite 768,South Julieport,Ontario,67352,Employed,$60K–$100K,Savings,2021-08-17,2989,95,91191,No,3,4,1,Rarely,Credit Card;Rrsp,Yes,No,0,Yes,84631
103,Brenda,Gomez,43,Other,Ymiller@Example.Org,+1-634-457-7959X25379,0375 Ayala Islands Apt. 650,Sarahmouth,Quebec,38649,Student,<$30K,Chequing,2025-01-12,5618,82,44259,No,37,0,0,Never,Rrsp;Tfsa;Mortgage,No,Yes,470081,Yes,84657
104,Paul,Crawford,44,Other,Ronald55@Example.Net,636-763-9767X4178,874 Donald Key,Lake Cody,Ontario,24640,Student,$30K–$60K,Chequing,2019-05-11,9365,37,3484,No,50,0,2,Daily,Tfsa,Yes,Yes,410158,Yes,16541
105,Michael,Marsh,70,Other,Kellylucero@Example.Org,001-492-433-8376X5092,160 Brown Crest,Kimshire,British Columbia,92282,Unemployed,$30K–$60K,Chequing,2023-11-23,4786,78,97261,No,21,0,3,Rarely,Mortgage;Tfsa,No,Yes,142277,No,0
106,Daniel,Dixon,34,Female,Pfox@Example.Net,619-316-7536,1725 Joel Bridge,Port Steven,British Columbia,78246,Student,<$30K,Chequing,2016-11-13,6794,84,67479,Yes,79,3,2,Daily,Credit Card;Rrsp;Tfsa;Mortgage,Yes,No,0,Yes,51079
107,Jason,Holt,58,Other,Roberta78@Example.Net,689-462-5651,381 Moss Crossing Suite 516,Port Jenniferhaven,Manitoba,11099,Unemployed,$30K–$60K,Savings,2019-08-18,2202,10,32798,No,65,4,1,Never,Tfsa,Yes,Yes,184754,No,0
108,Barbara,Bates,22,Female,Adriennejimenez@Example.Com,001-512-956-2414,85304 Williams Locks Apt. 325,West Joe,Ontario,16852,Unemployed,$60K–$100K,Chequing,2019-04-22,3203,24,89393,Yes,61,0,2,Daily,Mortgage;Tfsa;Rrsp,No,Yes,295336,Yes,51834
109,Melinda,King,57,Other,Michael73@Example.Org,5778348393,5583 Nelson Trafficway Apt. 202,Port Ashleyhaven,Quebec,98863,Employed,$60K–$100K,Chequing,2015-07-01,3697,24,51676,No,16,3,1,Never,Credit Card;Tfsa,Yes,No,0,No,0
110,Nicholas,Jones,42,Male,Betty00@Example.Net,732-686-2069,122 Contreras Stravenue,West Barbara,British Columbia,98955,Student,>$100K,Chequing,2021-12-07,1755,82,19234,No,92,2,1,Rarely,Mortgage,No,Yes,373351,No,0
111,Kelly,Barber,21,Male,Djones@Example.Com,751.467.3370X98914,97911 Gina Lake,Campbellchester,Quebec,24204,Retired,>$100K,Chequing,2017-05-08,2936,57,30198,Yes,70,1,2,Rarely,Mortgage;Credit Card;Rrsp,Yes,Yes,254759,Yes,90194
112,Joshua,Ferrell,78,Male,Alec30@Example.Net,+1-501-438-5312X8245,3061 Aguilar Junction,Colemanview,Quebec,65278,Employed,$30K–$60K,Chequing,2022-11-04,4779,46,33758,Yes,14,4,0,Rarely,Mortgage;Tfsa;Credit Card,Yes,No,0,Yes,35240
113,Ryan,Hoover,43,Male,Milleralyssa@Example.Org,001-369-905-9120X951,2556 Alexa Flats Apt. 587,Joshuatown,Ontario,80696,Unemployed,>$100K,Joint,2017-08-27,4741,45,67407,No,60,1,0,Rarely,Mortgage,Yes,Yes,58095,Yes,53837
114,Amy,Robles,32,Male,Fhardin@Example.Com,001-497-728-3280,49525 Kayla Fords Apt. 572,Haleyside,Quebec,66441,Employed,$60K–$100K,Business,2017-03-13,3203,55,40395,Yes,53,0,0,Rarely,Rrsp,Yes,Yes,191797,Yes,18987
115,Elizabeth,Tran,18,Other,Haileyscott@Example.Net,001-805-644-7898,3163 Sara Estates,Prestonburgh,Alberta,96718,Retired,<$30K,Joint,2023-03-25,4136,40,84893,No,62,5,1,Daily,Mortgage,No,No,0,No,0
116,Felicia,Anderson,30,Other,Hudsonandrea@Example.Net,001-852-663-4896X5593,65362 Matthew Throughway,Austinmouth,Newfoundland And Labrador,47996,Student,<$30K,Chequing,2023-06-07,5143,29,17847,Yes,43,3,2,Daily,Mortgage;Rrsp;Tfsa,Yes,Yes,361611,No,0
117,Laura,Smith,45,Other,Ernest28@Example.Org,(536)647-9681,40659 Mary Path Apt. 861,West Jonathanville,Alberta,24823,Employed,>$100K,Savings,2020-06-21,8062,61,76672,Yes,65,1,1,Never,Tfsa;Rrsp;Credit Card,No,Yes,318961,Yes,31351
118,Faith,Harris,24,Female,Samantha55@Example.Net,3953638700,0596 White Walk,Moorechester,Alberta,68493,Employed,$30K–$60K,Chequing,2024-07-13,8748,91,86977,No,74,5,2,Weekly,Mortgage;Tfsa;Credit Card,Yes,Yes,325610,No,0
119,Lisa,Lang,56,Female,Whitesamantha@Example.Com,+1-760-955-4527,588 Robert Crossroad Apt. 689,Jeffreybury,Ontario,3801,Employed,<$30K,Joint,2021-02-27,2988,62,62556,Yes,31,4,0,Rarely,Credit Card,Yes,No,0,No,0
120,Thomas,Mckay,24,Male,Laurahamilton@Example.Com,(670)887-7069X143,7935 James Harbor Apt. 899,East Jenniferton,Alberta,53314,Unemployed,$60K–$100K,Savings,2017-03-04,5831,37,70287,Yes,15,3,1,Daily,Mortgage,Yes,No,0,Yes,10139
121,Michelle,Wilson,27,Male,Atorres@Example.Org,6868219658,40114 Brown Glen,North Kelly,Alberta,32258,Unemployed,$60K–$100K,Savings,2025-05-07,3852,6,89001,Yes,20,4,1,Never,Tfsa,No,Yes,260356,No,0
122,Katherine,Campbell,43,Male,Alimelissa@Example.Com,8215304472,192 Ross Way,South Abigailland,British Columbia,12577,Student,<$30K,Savings,2022-06-26,5531,77,40571,No,73,3,1,Rarely,Mortgage;Tfsa;Rrsp,Yes,Yes,424372,No,0
123,Edward,Liu,29,Male,Qboyd@Example.Com,833-294-7877,0267 Holland Overpass Apt. 977,Hernandezstad,British Columbia,79733,Student,>$100K,Chequing,2019-06-04,4113,75,69306,Yes,87,3,2,Rarely,Credit Card,Yes,Yes,375044,Yes,87402
124,John,Thomas,21,Other,Melissamcbride@Example.Com,808-872-6346X7248,974 Hooper Islands,North Robert,Alberta,3168,Retired,>$100K,Chequing,2018-08-10,4989,49,67046,No,31,1,2,Rarely,Credit Card;Rrsp;Mortgage,Yes,No,0,Yes,8143
125,Wanda,Wright,24,Other,Qavery@Example.Com,459.576.6324X5720,28583 Stevens Dale Apt. 746,Jessicachester,British Columbia,78771,Student,$60K–$100K,Chequing,2022-08-30,9232,22,33203,No,22,4,0,Daily,Rrsp;Tfsa,Yes,No,0,No,0
126,Shirley,Reed,44,Female,Jharvey@Example.Org,766-543-4363,35133 Dunn Shoals Suite 720,Lake Keith,Alberta,40145,Unemployed,$30K–$60K,Chequing,2015-08-16,6946,23,62820,No,62,3,1,Rarely,Credit Card,No,Yes,96133,No,0
127,Kristin,Davis,36,Other,Cassandra40@Example.Com,309-923-5422,52430 Dorsey Vista Apt. 174,West Rickyton,Nova Scotia,82256,Employed,$30K–$60K,Savings,2020-03-05,8198,49,24521,No,10,0,0,Daily,Tfsa,Yes,Yes,449630,No,0
128,Gary,Woods,41,Other,Owilson@Example.Org,+1-312-538-0025X9089,808 Gonzalez Trail Suite 976,Victorberg,Quebec,69743,Employed,<$30K,Savings,2018-02-28,5644,98,24260,No,14,2,0,Rarely,Credit Card,Yes,No,0,No,0
129,Alejandro,Mcdonald,44,Other,Ryan08@Example.Net,499.691.2350,267 Rebecca Haven Apt. 926,Rogerston,British Columbia,6196,Unemployed,$60K–$100K,Business,2018-05-10,1184,76,36724,No,41,0,2,Weekly,Rrsp;Tfsa;Credit Card,Yes,No,0,No,0
130,Matthew,Villegas,64,Male,Gpowell@Example.Org,(852)795-6361,32802 Robert Gardens Apt. 149,West Austin,Alberta,66700,Retired,>$100K,Chequing,2023-10-31,1171,19,23793,No,68,1,0,Daily,Mortgage;Tfsa;Credit Card;Rrsp,No,No,0,No,0
131,Holly,Smith,20,Other,Anitabailey@Example.Net,483-887-0788X49782,0324 Carrie Meadow Suite 781,Lake Joshua,Quebec,21711,Retired,$30K–$60K,Chequing,2022-12-20,7607,85,27331,Yes,43,3,2,Rarely,Mortgage;Tfsa,No,No,0,Yes,86739
132,Jennifer,Henry,39,Female,Vjones@Example.Org,8666838179,55924 Archer Hollow Apt. 948,Tammyborough,Quebec,59421,Retired,>$100K,Chequing,2023-02-22,2015,97,38354,No,47,1,0,Rarely,Credit Card;Rrsp;Mortgage;Tfsa,Yes,Yes,78057,No,0
133,Anna,Stokes,56,Other,Daniel41@Example.Com,362.367.7142,93351 Jennifer Springs,Carlchester,Ontario,10943,Retired,<$30K,Joint,2023-05-16,9166,72,58907,No,95,5,0,Rarely,Mortgage;Rrsp;Tfsa;Credit Card,No,No,0,Yes,68133
134,Brian,Reyes,41,Female,Amanda35@Example.Net,+1-921-432-0225X065,66941 Nichols Squares,South Samanthatown,Quebec,69830,Employed,$30K–$60K,Chequing,2021-12-14,3237,90,17384,No,100,0,2,Daily,Mortgage;Rrsp;Credit Card,Yes,No,0,Yes,75294
135,Maria,Horn,26,Female,Smithdale@Example.Org,+1-933-709-9818X4446,071 Aaron Harbor Apt. 788,Port Allison,Ontario,25367,Unemployed,$60K–$100K,Chequing,2018-01-11,4257,79,77951,No,1,5,2,Weekly,Tfsa;Credit Card;Rrsp,No,No,0,No,0
136,Jack,Woods,51,Other,Sstone@Example.Net,001-573-788-1061X697,55373 Hays Green Apt. 963,Clementsborough,Ontario,12632,Retired,$60K–$100K,Chequing,2023-05-28,7784,61,99842,No,21,1,3,Rarely,Credit Card;Rrsp;Tfsa,No,Yes,459343,Yes,81927
137,Rebecca,James,55,Male,Elizabethrodriguez@Example.Com,(887)493-6812X040,20337 Gutierrez Way,Yatesmouth,New Brunswick,99085,Retired,$60K–$100K,Savings,2023-05-19,7099,91,53649,No,26,2,2,Daily,Credit Card,Yes,Yes,39433,No,0
138,William,Mann,42,Other,Thomaskelley@Example.Net,379.449.6049X39751,6380 Karen Corners Apt. 440,Lake William,Alberta,38879,Unemployed,$60K–$100K,Chequing,2017-01-05,664,79,42729,Yes,83,0,1,Never,Rrsp;Mortgage,No,No,0,Yes,40496
139,Michael,Cross,58,Female,Mullinsjoanne@Example.Com,(670)470-9113X66591,7859 Kennedy Burg,Port Donald,Ontario,23626,Employed,>$100K,Savings,2020-09-15,2627,14,98604,No,90,2,1,Never,Rrsp;Credit Card;Mortgage;Tfsa,Yes,Yes,378006,Yes,40614
140,Cody,Sosa,19,Female,Amandamartinez@Example.Org,001-226-943-7089X670,1427 Miles Stravenue Suite 289,Oconnorfurt,Ontario,23842,Student,>$100K,Chequing,2022-05-13,6939,92,49215,No,20,0,3,Never,Mortgage,No,No,0,No,0
141,Jamie,Buck,29,Female,Jorge40@Example.Org,(931)701-2739X4674,709 Johnston Groves Suite 208,Lake Michaeltown,Ontario,32642,Retired,<$30K,Savings,2021-03-17,1270,60,95189,No,59,0,3,Rarely,Credit Card;Mortgage,Yes,Yes,481304,Yes,24208
142,Jason,Evans,56,Female,Fchung@Example.Com,+1-905-957-2416X9344,3337 Martin Mills,Lake Shelby,Ontario,72070,Student,$30K–$60K,Joint,2020-02-27,7591,40,19645,Yes,16,1,3,Never,Tfsa,Yes,Yes,360196,Yes,95900
143,Thomas,Stevenson,53,Female,Miguel78@Example.Org,+1-356-815-3431X48202,7611 Williams Creek Suite 829,Johnside,Ontario,58943,Employed,<$30K,Joint,2022-08-06,1749,33,21719,Yes,15,3,2,Weekly,Rrsp,Yes,No,0,Yes,45949
144,Mark,Jackson,33,Other,Cynthiawilson@Example.Org,+1-498-475-7316X710,7004 Hawkins Burg Apt. 959,Lake Rebecca,Alberta,83715,Unemployed,>$100K,Savings,2025-01-03,2619,65,3096,Yes,60,2,1,Weekly,Credit Card;Mortgage;Rrsp,Yes,Yes,123368,Yes,39769
145,James,Butler,64,Male,Adam68@Example.Org,652.265.4335,09527 Butler Summit Suite 373,New Katrinaburgh,Ontario,53050,Retired,>$100K,Savings,2015-05-30,1194,80,21575,No,74,4,2,Daily,Credit Card;Mortgage,No,No,0,Yes,14594
146,Teresa,Barnett,23,Other,Ulane@Example.Net,001-442-424-7479X399,5644 Velazquez Fords,Gailland,Quebec,85737,Employed,$30K–$60K,Chequing,2018-10-09,8205,20,38735,No,28,2,2,Rarely,Mortgage;Tfsa;Rrsp;Credit Card,Yes,No,0,Yes,34996
147,Daniel,Hunter,75,Male,Lisamurphy@Example.Com,(512)716-8651,79141 Marie Burgs,East Valerieburgh,Nova Scotia,87419,Retired,$30K–$60K,Chequing,2022-10-30,3944,89,58760,No,6,5,1,Weekly,Credit Card;Mortgage,No,Yes,436918,Yes,76350
148,Alan,Richmond,26,Male,Michaeljones@Example.Org,001-605-761-0863X788,4841 Wolf Causeway,Erinberg,British Columbia,54738,Unemployed,$60K–$100K,Chequing,2023-07-06,2145,23,20678,No,21,0,2,Rarely,Tfsa;Mortgage;Credit Card;Rrsp,No,Yes,429153,No,0
149,Nicole,Underwood,18,Other,Keithsexton@Example.Org,2425732092,9301 William Freeway Suite 021,Jacobsonburgh,Saskatchewan,41102,Employed,>$100K,Chequing,2019-05-07,5072,71,64161,Yes,10,4,3,Weekly,Rrsp;Credit Card;Tfsa,Yes,Yes,100506,No,0
150,Jacqueline,Gonzales,25,Other,Nlowery@Example.Org,001-874-945-2068,16093 Kimberly Isle,Castrochester,Quebec,63035,Retired,$60K–$100K,Savings,2024-01-09,765,63,69415,Yes,44,5,0,Rarely,Credit Card,Yes,No,0,Yes,96240
151,Andrew,Miller,36,Male,Jeffery30@Example.Net,001-942-432-0871,3759 Stewart Gardens,Port Robin,Ontario,66069,Retired,>$100K,Chequing,2017-11-21,5508,48,2383,Yes,76,1,0,Never,Credit Card;Tfsa,No,No,0,Yes,35265
152,Joshua,Gomez,34,Other,Bullockdeborah@Example.Com,(221)742-2047,5018 Pace Corners,Kimberlyland,Ontario,70622,Retired,$30K–$60K,Chequing,2023-11-26,7018,20,21201,No,26,4,2,Daily,Tfsa;Mortgage;Rrsp;Credit Card,Yes,Yes,212229,No,0
153,Matthew,Wagner,37,Male,Mwhitney@Example.Org,+1-437-479-9366X6397,018 Virginia Station Apt. 874,Flemingchester,Quebec,88380,Student,<$30K,Chequing,2024-01-22,9207,42,9947,Yes,10,3,0,Daily,Credit Card;Tfsa;Rrsp,No,No,0,Yes,63267
154,Nicholas,Curtis,37,Male,Xrussell@Example.Com,535.264.1882,696 Moore Flat Apt. 429,New Amandaland,Ontario,11964,Student,<$30K,Chequing,2023-07-03,6133,79,71359,No,10,2,0,Rarely,Credit Card;Mortgage;Rrsp,Yes,No,0,Yes,44363
155,Brian,Oneal,34,Male,Pfernandez@Example.Com,+1-482-244-3430,1563 Jennifer Crescent Apt. 670,East Lindsey,Quebec,92456,Employed,$30K–$60K,Chequing,2018-04-05,8297,83,37517,Yes,75,0,0,Never,Mortgage;Tfsa;Credit Card;Rrsp,No,Yes,272318,No,0
156,Jeffery,Williams,61,Other,Brentgonzalez@Example.Com,449-439-3175X7548,811 Lopez Tunnel Apt. 457,Claytonbury,Quebec,44470,Retired,$60K–$100K,Savings,2021-03-23,3836,49,41106,No,34,5,0,Rarely,Rrsp,Yes,No,0,Yes,80935
157,Nicholas,Arias,78,Other,Ywalter@Example.Org,892-639-3572X6082,0730 Cox Dam,East Vanessa,Ontario,12150,Unemployed,$60K–$100K,Chequing,2020-01-09,2932,24,55359,Yes,48,5,1,Rarely,Credit Card,No,No,0,No,0
158,Laurie,Morris,23,Male,Davisjeffery@Example.Net,5527387006,275 Lori Road Suite 138,South Tanya,Nova Scotia,1771,Employed,>$100K,Chequing,2018-02-22,582,7,39973,No,96,0,0,Weekly,Credit Card,Yes,Yes,231711,Yes,81898
159,Nicholas,Garcia,76,Other,Goliver@Example.Net,+1-599-211-1271X7372,0676 David Station Suite 549,Allenfurt,British Columbia,86962,Unemployed,<$30K,Chequing,2017-02-12,9623,28,49228,Yes,10,1,1,Never,Mortgage;Rrsp;Tfsa;Credit Card,No,No,0,No,0
160,Ashley,Bell,24,Female,Lcarpenter@Example.Com,(375)946-7719,31238 Allison Ferry,North Donaldport,Quebec,99199,Unemployed,$30K–$60K,Chequing,2023-09-12,1371,80,26947,No,75,5,1,Daily,Rrsp;Credit Card;Mortgage;Tfsa,Yes,No,0,Yes,26870
161,David,Henderson,26,Other,Alexis90@Example.Org,504-701-5566,015 Chad Forest,Flowersmouth,Quebec,31019,Employed,<$30K,Savings,2015-06-10,9473,88,52340,Yes,65,1,0,Daily,Rrsp;Credit Card;Mortgage,No,No,0,Yes,82801
162,Jeremy,Vazquez,38,Female,Ocox@Example.Com,359.856.3428,1102 Cannon Orchard,Stephenport,British Columbia,45197,Retired,>$100K,Chequing,2020-11-07,9132,12,55066,No,92,0,3,Never,Mortgage,Yes,No,0,Yes,41019
163,Kimberly,Brown,23,Male,Coffeyjustin@Example.Net,(232)684-1081,9572 Williams Trail,Smithmouth,Ontario,18810,Retired,<$30K,Chequing,2024-10-29,3199,44,96556,No,39,1,3,Never,Rrsp,Yes,No,0,No,0
164,Angela,Klein,47,Male,Lsmith@Example.Org,679.483.1913,6951 Phillips Locks Suite 128,Murphyside,Saskatchewan,31632,Student,$30K–$60K,Chequing,2016-05-25,2513,95,52453,Yes,11,0,2,Never,Mortgage;Credit Card;Rrsp;Tfsa,Yes,Yes,159166,Yes,46106
165,Samuel,Jensen,24,Female,Amanda78@Example.Net,+1-448-776-0872X106,7775 Kathleen Gateway,Port Alex,Ontario,72635,Unemployed,$60K–$100K,Chequing,2017-05-05,5218,15,96057,No,91,3,1,Weekly,Rrsp;Credit Card;Mortgage;Tfsa,No,No,0,Yes,94255
166,Sarah,Jones,22,Male,Randallfisher@Example.Net,332.505.3955X055,93108 Patrick Spring Suite 174,New Jillianborough,Quebec,12372,Unemployed,<$30K,Savings,2016-02-13,7835,72,46480,Yes,73,0,2,Weekly,Mortgage;Rrsp,No,No,0,Yes,96866
167,Nathan,Walker,49,Other,James72@Example.Net,(500)480-9885,7364 Matthew Field,Tracyside,Nova Scotia,74447,Student,>$100K,Chequing,2023-02-13,5719,75,92824,Yes,34,1,1,Weekly,Tfsa;Credit Card,Yes,Yes,93368,Yes,33813
168,Melissa,Morales,61,Male,Garyvaughn@Example.Net,7744713072,80987 Martinez Manor,Port Scottmouth,Quebec,95366,Employed,<$30K,Savings,2025-04-15,3233,20,46221,No,8,1,2,Never,Rrsp;Credit Card;Tfsa;Mortgage,No,Yes,230146,No,0
169,David,Rivera,45,Other,Bchen@Example.Com,8894573679,574 Barron Inlet,West Kaylee,Manitoba,28052,Retired,<$30K,Joint,2018-05-10,8412,35,8606,No,61,2,2,Never,Credit Card,Yes,No,0,No,0
170,William,Martinez,33,Other,Yvonnejordan@Example.Org,904-651-8651X0917,02822 Jon Ports Suite 912,New Jane,British Columbia,5367,Student,<$30K,Savings,2024-01-24,6846,23,92952,No,55,0,1,Rarely,Mortgage;Credit Card;Rrsp,No,No,0,No,0
171,Brooke,Craig,24,Male,Justin35@Example.Org,386-860-3990,544 Kyle Prairie Suite 156,Joyceshire,British Columbia,47065,Employed,$30K–$60K,Chequing,2017-05-18,3325,28,72282,No,45,2,2,Rarely,Credit Card;Rrsp;Tfsa,Yes,No,0,No,0
172,Kathryn,Pierce,23,Male,Wardbenjamin@Example.Org,(402)892-8258X1715,533 William Pass,Nathanhaven,Quebec,8473,Unemployed,$60K–$100K,Chequing,2023-07-04,4200,14,80259,Yes,95,2,0,Rarely,Credit Card;Rrsp,Yes,Yes,461534,No,0
173,Jillian,Edwards,59,Female,Ltorres@Example.Org,225-925-7201,922 Nguyen Brooks,Velasquezville,Prince Edward Island,29866,Retired,>$100K,Savings,2017-09-13,2678,96,23623,No,33,2,0,Weekly,Rrsp;Credit Card,No,Yes,329799,No,0
174,Maria,Daniel,26,Female,Hrodriguez@Example.Org,233.555.2407X72830,58694 Heather Inlet,Port Brentberg,Alberta,54464,Student,>$100K,Savings,2020-12-23,9573,21,68844,No,88,4,1,Weekly,Mortgage;Credit Card;Rrsp;Tfsa,No,Yes,286166,No,0
175,William,Rocha,71,Other,Imora@Example.Com,347-386-8840X131,23308 Hayes Rapid,Port Joseph,Saskatchewan,15415,Student,$60K–$100K,Chequing,2021-02-24,2399,66,57695,Yes,43,5,0,Weekly,Rrsp,Yes,Yes,402994,No,0
176,Heidi,Ramos,24,Female,Brianmitchell@Example.Net,938.788.4416,6585 Clayton Islands Suite 709,Richardchester,Manitoba,26120,Student,$60K–$100K,Chequing,2019-06-21,9010,24,39209,No,90,0,2,Daily,Rrsp;Credit Card;Tfsa,No,No,0,Yes,15195
177,Meagan,Arroyo,31,Female,Darren54@Example.Net,(370)342-5226X88764,426 Aaron Tunnel Suite 367,East Davidshire,British Columbia,43204,Unemployed,$30K–$60K,Business,2018-10-01,780,5,2010,Yes,62,5,2,Never,Rrsp;Mortgage;Credit Card;Tfsa,No,No,0,No,0
178,Noah,Jensen,26,Male,Yvaughn@Example.Net,(721)982-1735X2552,412 Hunter Crescent,Lake Leslie,Ontario,65900,Employed,<$30K,Savings,2022-10-22,6032,60,89821,Yes,53,1,3,Daily,Tfsa;Credit Card;Rrsp,No,Yes,148887,Yes,68288
179,Todd,Trevino,43,Female,Brewercharles@Example.Org,577-423-9429X453,09658 Wendy Forest,North Brianhaven,Alberta,87680,Retired,<$30K,Joint,2018-09-22,4576,44,57981,No,57,5,1,Weekly,Tfsa;Rrsp,No,Yes,108237,Yes,39617
180,Dorothy,Ferguson,31,Male,Melaniejohnston@Example.Net,248.951.8365X264,10790 Leslie Junction,North Regina,British Columbia,50256,Student,$60K–$100K,Chequing,2022-07-16,2864,65,17451,Yes,78,1,2,Never,Tfsa;Rrsp;Credit Card,Yes,Yes,229082,Yes,29981
181,Nancy,Young,38,Female,Slee@Example.Com,248-517-4296X12775,0860 Monica Flat,South Jessechester,British Columbia,44726,Employed,<$30K,Business,2018-08-21,612,5,98184,Yes,77,2,2,Daily,Credit Card;Mortgage,No,No,0,No,0
182,James,Sullivan,27,Female,Connertrevor@Example.Com,761.960.8642X495,04774 Cooper Ports,Lake Tammyside,Quebec,69179,Retired,$60K–$100K,Chequing,2022-06-02,1372,53,59782,No,56,0,3,Never,Rrsp,Yes,Yes,255400,No,0
183,Jason,King,20,Female,Johnsonkathryn@Example.Org,424.994.8824X28115,1134 Katie Shoal Apt. 565,Diazview,British Columbia,19502,Unemployed,>$100K,Chequing,2018-01-26,4657,94,84526,Yes,97,2,0,Never,Tfsa;Rrsp,No,Yes,116777,Yes,64203
184,Adam,Bishop,50,Female,Shelby99@Example.Net,7977776872,8345 Thomas Fords,New Rodney,Ontario,65553,Employed,$30K–$60K,Savings,2018-01-18,2824,53,30892,Yes,35,3,2,Daily,Tfsa;Mortgage;Rrsp;Credit Card,No,Yes,169480,No,0
185,Deborah,Johnson,32,Male,Vperez@Example.Net,722-343-8607,75038 Burton Divide Apt. 403,Port Thomas,Quebec,99838,Retired,$60K–$100K,Chequing,2017-04-15,5696,7,22718,Yes,43,4,1,Daily,Rrsp;Credit Card;Mortgage;Tfsa,Yes,No,0,Yes,30922
186,Scott,Castro,24,Male,Martinezariel@Example.Com,+1-449-477-4771,86978 Ballard Mountain Apt. 701,South Melissafort,New Brunswick,95954,Student,>$100K,Savings,2025-03-24,8316,93,7872,Yes,99,1,0,Daily,Tfsa,No,Yes,327742,No,0
187,Dennis,Henry,58,Female,Kristina24@Example.Com,001-749-647-8187X971,999 Fields Dam Suite 297,Loriville,Ontario,60443,Retired,$60K–$100K,Chequing,2016-11-19,6126,88,87153,Yes,89,2,3,Rarely,Mortgage;Tfsa;Credit Card,Yes,No,0,No,0
188,Deborah,Garcia,53,Female,Lisakramer@Example.Net,001-267-691-8220,10172 Daniel Forge Suite 505,Arroyostad,Nova Scotia,82921,Retired,<$30K,Savings,2017-10-26,4606,93,94223,No,69,1,2,Daily,Tfsa;Rrsp;Credit Card;Mortgage,Yes,Yes,289061,No,0
189,Matthew,Lawson,50,Female,Fernandocabrera@Example.Com,374.440.5121X0512,79450 Huerta Avenue Apt. 233,Jacobstad,Ontario,76789,Employed,>$100K,Savings,2024-07-08,3128,15,56944,Yes,100,0,3,Rarely,Credit Card;Tfsa;Rrsp,Yes,Yes,414718,No,0
190,Melissa,Gallagher,48,Male,Espinozaphilip@Example.Net,(931)393-6966X52796,789 Smith Tunnel Apt. 263,Thomasland,Ontario,79414,Student,$60K–$100K,Chequing,2022-01-30,1937,79,98855,No,30,0,2,Never,Mortgage,No,No,0,No,0
191,Cameron,Smith,79,Male,Mitchellaimee@Example.Net,+1-440-346-3335X40507,8224 Cline Gardens,New Charles,Quebec,45924,Retired,>$100K,Chequing,2019-09-04,4285,85,49084,Yes,49,1,3,Rarely,Rrsp,Yes,Yes,308140,No,0
192,Carly,Miller,25,Female,Troykline@Example.Org,(746)335-8934X539,87804 White Plain,Ballmouth,Quebec,46610,Employed,>$100K,Chequing,2017-11-27,1722,67,6335,No,30,5,1,Daily,Credit Card;Rrsp,Yes,Yes,25242,No,0
193,Steven,Johnson,23,Female,Mirandasteven@Example.Com,782.440.9431,88082 Krueger Key Apt. 655,West Carrieton,Alberta,95697,Retired,$30K–$60K,Chequing,2021-07-08,9502,41,84530,Yes,16,4,1,Never,Credit Card;Rrsp;Mortgage;Tfsa,No,No,0,No,0
194,Kayla,Dawson,38,Male,Qwalker@Example.Com,708-365-2073X183,1950 Anderson Landing Suite 804,Lake Traviston,Ontario,55717,Student,>$100K,Chequing,2018-02-19,9972,17,31197,Yes,24,5,1,Never,Tfsa,No,Yes,267596,Yes,28856
195,Christopher,Dawson,48,Male,Wtran@Example.Net,716-921-9421X425,19874 Rivas Turnpike Suite 650,Nicoleshire,Quebec,76656,Student,$60K–$100K,Savings,2016-04-26,9677,46,54110,Yes,57,0,3,Daily,Tfsa;Mortgage;Credit Card;Rrsp,Yes,No,0,Yes,36230
